Nama,User,Isi,Rating,Label
 Pulau Pahawang ,Iing L,"pergi ke pulau pahawang di Lampung tidak akan menyesal. wisata air seperti snorkeling dan berperahu melihat isi terumbu karang sangat menggairahkan. karena saat meceburkan diri ke air laut pahawang itunes, dengan memakai kacamata renang dan baju pelampung akan menambah kenikmatan melihat lihat ikan ikan berwarna warni di sana",4,Positif
 Pulau Pahawang ,aizuaurinasahara,"butuh waktu kurang lebih satu jam ke tempat ini dengan perahu dari pelabuhan ketapang. spot snorkeling di area ini sangat bagus dan cantik, bagi pecinta underwater tempat ini wajib disinggahi",4,Positif
 Pulau Pahawang ,Blue .,Menuju pahawang.km menggunakan jasa guide yg very humble..(08127930993).sehingga serasa tdk capek dlm perjalanan dr bandar lampung k pesisir dermaga ketapang (klo gak salah) perjln darat plus minus 2 jam stlh itu menggunakan prahu kayu 2 motor...pantainya sdg byk pengunjung..pasirnya putih..sebaiknys bawa bekal...krn tdk ada pengawas ..pengunjung HARUS MENYADARI agar TIDAK BUANG SAMPAH SEMBARANGAN...bawa kembali sampah nya buanglah d tempatnya saat tiba d dermaga awal..d dermaga awal ada baiknya di lakukan pengelolaan yg rapi olh pemda setempat...bangun kantin2 dan toilet umum yg bersih walo berbayar..kesadaran utk pengelolaan sampah ...potensi besar dlm pengembangan pariwisata bahari...,4,Netral
 Pulau Pahawang ,Alfalegro,"Mungkin dulu pernah bagus, kalau sekarang karena terlalu banyak pengunjung sementara program pemugaran sayang minim, banyak terumbu karang yang hancur sementara butuh waktu yang lama untuk kembali bagus ",3,Negatif
 Pulau Kelagian ,Te B,"Ingin berlibur kepulau kelagian,pulau pahawang,pulau tanjung putus kami menyiapkan sewa alat snorkeling,perahu,kamera under water dll.hubungi 081279131819",5,Netral
 Pulau Kelagian ,amor_delamorta,"Pulau ini sangat indah sekali, terletak di lampung..perjalanan dari jakarta ke merak, dari merak ke pelabuhan Bakauhini..dari pelabuhan bakauhuni ke ketapang dan dari ketapang naik perahu ke pulau kelagian...capek si perjalananya..tapi jika sudah menyusuri lautanya, rasa lelah akan hilang begitu saja...pantainya bersih..terumbu karang juga bagus..dan untuk menikmati ini tidak mengeluarkan budget yang mahal...paling 400.000,- IDR kamu sudah bisa bebas menikmati pulau ini. Selamat menikmati kota Lampung.",4,Positif
 Pulau Kelagian ,puspa_wijaya,"Pantai di pulau kelagian masih bersih dan air nya pun masih jernih. Sangat cocok untuk berlibur bersama keluarga kesini. Dengan tarif yang tidak terlalu mahal, sudah dapat menikmati bermain di pantai yang baik",5,Positif
 Pulau Kelagian ,Despa A,"Buat kumpul2 atau pun menyendiri pulau ini sangat cocok... untuk sampai ke pulau ini, Kita bisa menyewa kapal yg ada di ketapang, selain ke pulau ini, kita juga bisa mengunjungi berbagai pulau yg ada disana... Biaya penyewaan kapal pun cukup terjangkau jika qt pergi bersama teman2... Have fun guys... :)",4,Positif
 Pulau Kelagian ,Veronika P,"Pantainya benar-benar bersih dengan pasir putih. Sangat cocok untuk bermain-main dengan anak-anak. Di beberapa bagian, ada pohon-pohon yang bisa menaungi kita bermain air supaya tidak terlalu terik. ",4,Positif
 Pantai Sari Ringgung ,Endang S,Salah satu pantai di Lampung dengan pemandangan pasir putih yang menarik dan laut yang tenang. Dari pantai ini kita dapat sewa perahu menyeberang ke pulau Pasir Timbul...,4,Positif
 Pantai Sari Ringgung ,tutti_2_frutti,"Pantai ini lumayan dekat dr bandar lampung sekitar 40mnt. Tiket masuk 15rb/org dan mobil 10rb. Sebenarnya ekspektasinya seperti gambar di internet2, pas sampai sini agak sedikit dibawah ekspektasi. Viewnya bagus tapi Pasir pantainya agak kotor dan banyak batuan, disisi lain lautnya dangkal dan ayunan sehingga bisa main2 di tepi pantai bahkan jalan agak jauh ke tengah. Tersedia perosotan diatas air, tapi cenderung kurang terawat dan ada satu posisi mendaratnya jauh dr air (mungkin airnya sedang surut) jadi anakku ga bs main. Sepanjang pantai tersedia saung2 yg bisa dipakai berteduh beberapa agak reot, bisa sewa tikar 20rb untuk alas saungnya dan ada juga penyewaan ban. Toilet lumayan, tapi airnya malah bikin badan makin licin. So far okey klo untuk warga sekitar, tapi untuk turis mungkin maintenancenya bisa diperbagus lagi. Klo bawa anak siap2 mandi lagi sepulang dr sini.",3,Negatif
 Pantai Sari Ringgung ,Muaz1977," Yang paling membuat saya kepingin ke Pantai Sari Ringgung ialah, adanya Masjid Terapung Al Aminah, dan PASIR TIMBUL.Kira kira 10 menit dari bibir pantai, dengan perahu motor, kita bisa sampai di Masjid Terapung Al Aminah, lanjut 10 menit lagi, kita bisa sampai di Pasir Timbul. Masjid terapung ini sangat berkesan dan mengharukan, karena ada area ibadah di laut lepas, untuk warga suku laut yang tinggal di area Pantai Sari Ringgung. Masjidnya sangat nyaman dan aman.  Pasir Timbul ialah seperti pulau muda (pulau yang belum jadi) ada ditengah laut, sehingga sungghun menakjubkan, bisa berenang bersama anak di tengah laut, yang berair dangkal dengan pasirnya yang putih dan halus. Lokasi ini bisa ditempuh dengan menyewa perahu seharga Rp170.000. Kedua lokasi ini layak di nikmati bersama keluarga atau teman. Ada penyewaan saung dan snorkling di area Pasir Timbul.",4,Positif
 Pantai Sari Ringgung ,Muhammad S,"Puncak dan pantai ada disini. Cocok untuk bersantai, selain itu ada keindahan di tengah laut ada mesjid terapung, juga banyak arena bermain snorkeling",4,Positif
 Pantai Sari Ringgung ,Ameilia21,"Jalan menuju pantai cukup jelek, semua pendatang diwajibkan membayar tiket masuk senilai 10rb/ orang, tidak ada yg menarik di area ini, namun kita bisa naik kapal menuju ke pasir timbul, disana airnya lebih jernih untuk berenang/snorkling",3,Negatif
 Teluk Kiluan ,rizzkaa,"Butuh waktu yang lumayan lama untuk sampai ke tempat ini dari Pelabuhan Bakauheni dan jalanan yang rusak parah. Namun semuanya terbayar dengan pengalaman menyenangkan disana. Aktivitas yang bisa dilakukan di tempat ini adalah snorkeling di pulau kelapa, bermain bersama rombongan lumba-lumba di tengah lautan dan tidak lupa berenang di laguna gayau yang bisa dicapai dengan mendaki bukit terlebih dahulu.",5,Positif
 Teluk Kiluan ,Dewi S,"Sebenarnya sudah lama saya ingin ke teluk kiluan.. namun baru sempat pada saat liburan panjang bulan ini 14-17 Mei 2015.. Saya dan suami berangkat dari Tangsel ke Merak selepas shalat subuh tgl 14 mei (kamis) sekitar pukul 05.30.. sampai di merak pukul 8.30 (3 jam) kecepatan rata2 60 km/h.. lalu sekitar pukul 11.30 kami tiba di pel. Bakauheni lampung.. kami beruntung saat di kapal kami sempat melihat gerombolan lumba2 di laut.. Perjalanan kami lanjutkan menuju teluk kiluan.. perjalanan kami tempuh 4 jam dari bakauheni ke teluk kiluan.. Dari Bakauheni - padang cermin.. jalanan cukup bagus.. namun setelahnya kami disuguhkan jalanan yg cukup parah.. kira2 32 km sblm kiluan jalan yg hancurnya parah.. menurut info warga sekitar jalan akan segera diperbaiki tahun depan.. anggaran sdh masuk perda lampung.. (diharapkan yg hendak kesini disiapkan kendaraan yg cukup sehat karena medan cukup berat)Ketika sampai.. kami segera mencari tempat bermalam istirahat sejenak perjalanan yg luar biasa.. kami menginap di villa bpk aan.. biaya penginapan sdh termasuk makan 3 kali, biaya sewa perahu ke pulau kelapa, dolphin tour, tiket masuk, pemandu dan laguna.. (harga sesuai tawar menawar) malamnya kami berkumpul makan malam dg pengunjung yg menginap disana juga.. setelah itu kami istirahat tidur untuk mengumpulkan tenaga..Pagi harinya jumat 15 mei.. pukul 05.30 kami berangkat menuju dolphin tour di tengah2 laut.. wahh seruuu.. lumba2 nya lompat2 seperti sedang atraksi.. Lalu kami ke pulau Kelapa wahhhh... cantik sekali.. Lautnya biru Transparan.. pasirnya putihh.. pohon nya rindang2.. sehingga di pantai kami tidak kepanasan.. ademm sekali... tidak jenuh2 kami photo2 disana.. setelah puas kami pulang ke villa untuk sarapan dan menuju laguna..Setelah sarapan kami ke laguna dg mengendarai jukung.. tidak terlalu jauh.. namun trek nya cukup berat ke laguna.. dimana kita harus mendaki gunung n menuruni gunung.. kemudian masih harus melewati batu2 karang tajam.. sekitar 1 jam perjalanan.. (diharapkan orang lanjut usia, orang yg sedang sakit / cacat dilarang kesini takut tidak kuat menghadapi perjalanan yg cukup berat) kami saja ngos2 an sekali.. namun cukup terbayar dg melihat pantai pasir putihnya.. dan laguna yg indah.. (diharapkan memakai perlengkapan siap hiking) contoh saja saya sepatu yg saya pakai merek crocs akhirnya jatuh dijurang karna terlepas.. untung ada pemandu kami yg sigap untung mengambilkan.. lalu kami berenang di laguna dg ikan2 kecil.. berphoto2 mengabadikan keindahan alam ini.. Lalu kami pulang sekitar pukul 14.30 sampai bakauheni 19.30 karna jalan santai.. kemudian sampai merak jam 23.30.. sampai tangsel pukul 03.00 dini hari..Ini adalah perjalanan yg tak terlupakan..My Life My Adventure..#INDONESIA INDAH#Visit Indonesia",5,Positif
 Teluk Kiluan ,Rico P,"perjalanan cukup jauh dari pelabuhan bakauheni, sekitar 6 jam. tinggal di rumah penduduk. cukup seru perjalanannya, kualitas pulau bagus dengan air jernih, namun untuk snorkel biasa saja, spot nya kurang. bisa jadi alternatif liburan singkat di akhir minggu",3,Netral
 Teluk Kiluan ,HumboldtSquid879,"Untuk ke tempat ini harus melalui jalanan rusak parah sekitar 5 jam , dan itu juga saya lalui pada saat musim kemarau. Ga kebayang jika ke sini pas musim hujan, pasti akan jauh lebih lama. FYI, mending ke sini jangan pas musim hujan ya, selain jalan nya rusak, lumba lumba juga ga terlalu banyak muncul pas musim hujan. Bahaya juga kalo ke sini pas musim hujan, krn licin, terjal dan banyak jurang.Untuk kamar juga fasilitas nya standar , jangan berharap banyak ya, ga pake AC dan kamar mandi juga di luar.Tapi untungnya pas sudah sampe di tengah laut, kami berjumpa juga dengan kawanan lumba- lumba, selain itu pemandangan nya juga lumayan bagus. So akhirnya susah payah perjalanan ke tempat ini akhirnya terbayar juga.BTW, jika masih ada waktu , disarankan mengunjungi Laguna yang bisa ditempuh kira kira 40 menit berjalan kaki. Sangat disarankan pake sendal / sepatu, krn selain batunya licin , juga agak tajam. So harus pake sendal biar ga luka tuh kaki. Juga bagi yg tidak terlalu jago berenang, sangat disarankan utk menggunakan life vest, agar lebih aman pas main ombak di Laguna.",3,Netral
 Teluk Kiluan ,Oddigawa,"Disini tidak ada penginapan, beberapa orang memilih berkemah. Saya dan teman2 saya memilih homestay di rumah penduduk.Jalanan menuju kesini dari Bandar Lampung sangat Buruk dan butuh perbaikan.Pengalaman snorkling juga tidak seberapa bagus. Hanya pantainya yang menurut saya ""lumayan"".Pengemudi perahu setempat tidak begitu kooperatif dgn tour leader dan sering terjadi miskomunikasi karena masing2 berusaha mengangkut lebih banyak orang demi lebih banyak uang sehingga tidak heran ada banyak turis yang menunggu/mengantri perahu utk menyebrang, termasuk kami. Bahkan bbrp teman kami terpisah ketika menggunakan perahu lain karena sang pengemudi ingin cepat2 ""menyelesaikan"" perjalanan bersama kami dan menjemput turis lain.Yang bagus dari tempat ini adalah seafood nya yg segar dan pantai yg masih belum begitu kotor.",2,Positif
 Boemi Kedaton Mall ,IWAN_JONI,Kalau saya tidak salah mall ini paling besar dan paling megah di Bandar Lampung. Juga yang paling baru. Posisi mall ini ada di pertigaan Jl. Teuku Umar arah ke Way Halim. Jalan di depan mall ini macet banget saat kami berkunjung kemari (bertepatan dengan liburan lebaran). Food walk nya mirip spt food walk yang ada di Mall Pavilion di Kuala Lumpur tapi dalam ukuran yang lebih kecil.,4,Netral
 Boemi Kedaton Mall ,buyunghasbullah,"Gak perlu kemana - mana lagi, mau nonton, makan, kedai kopi semua ada. Lokasi strategis, tempat parkir luas dan banyak pilihan, hanya saja petugas parkir sangat sedikit dan kurang sigap, apalagi di sepanjang area menuju top floor.",5,Positif
 Boemi Kedaton Mall ,VeraAng,"Salah satu tempat hiburan yang paling kekinian untuk warga Lampung. Banyak variasi fast food tapi tempatnya tidak ramah untuk anak2 karena jalur smoking area berada di jalur utama area makanan, jadi apabila sedang ramai sekali, selain suhu udara yang panas ditambah asap rokok bertebaran. Semoga bisa bebas rokok dan ada satu tempat khusus area rokok yang tidak dicampur dengan pengunjung umum.",3,Negatif
 Boemi Kedaton Mall ,andlesmana,"Satu-satunya mall terlengkap dan terbesar di Bandar Lampung, akan lebih menarik lagi kalau hotelnya sudah beroperasi. Walau tidak berada di jantung kota, namun area sekitar mall cukup ramai dan dikelilingi berbagai fasilitas seperti rumah sakit, pom bensin, dsb.",4,Positif
 Boemi Kedaton Mall ,YSurjadi,"Mal terbaru di kota Bandar Lampung, cukup luas dan lengkap. Kondisi tempat parkir masih dalam pengembangan sehingga berdebu.",3,Negatif
 Pantai Mutun ,buyunghasbullah,"Pantai banyak sampah, sarana kurang, contohnya tempat air bersih untuk mandi, sarana bermain anak - anak juga terbatas. Tempat parkir yang tidak teratur, akses yang jelek dan perlu perbaikan.",3,Negatif
 Pantai Mutun ,rjanti,"pantai yang bagus, bersih dan nyaman untuk anak-anak bermain.cocok untuk wisata bersama keluarga dan teman-teman.",5,Positif
 Pantai Mutun ,Supendi_Metro,"Untuk menuju lokasi ini saya butuh waktu sekitar 25 menit dari Bandar Lampung, pantai mutun memanjang dan sangat ramai pengunjung tempat yang rindang karena banyak pohon dan banyak gubung-gubuk di piinggir panti yang sangat banyak sebagai tempat berkumpul keluarga gazebo-gazebo dengan berbagai ukuran tergantung keinginan kita cukup tersedia, pantai yang bersih dan fasilitas yang lengkap membuat kita betah disini",4,Positif
 Pantai Mutun ,Poppy G,"Banyak sampah, cuma duduk di saung yg kotor bayar 50rb dan kurang ditangani dgn baik. Kamar mandi tempat bilas seperti rumah hantu gelap dan kotor. Sayang sekali padahal pantainya cukup bagus",3,Negatif
 Pantai Mutun ,WenangP,"Pergi ke tempat ini sebagai destinasi pertama di Lampung setelah berperjalanan dari Jakarta. Waktu tempuh ke tempat ini dari Bandar Lampung cukup singkat, eekitar 30an menit saja dengan jalanan yang cukup bail. Hanya, di 1,5 km terakhir menjelang tiba di Pantai Mutun, jalanan masih belum dibangun dengan baik dan sarana penerangan jalan belum tersedia. Masuk dengan tarif mobil Rp. 10.000,- dan perorang Rp. 15.000,- saya rasa cukup standar. Datang di waktu long weekend membuat suasana di lokasi begitu ramai. Toilet umum tersedia dan cukup baik untk tempat bersih diri setelah mandi-mandi di pantai. Secara umum, pemandangan dan kondisi alam masih alami. Sayangnya suasana secara umum di tepian pantai kurang rapi dan tidak begitu bersih. ",3,Positif
 Pulau Kelagian ,imarcelina,"Begitu menginjakkan kaki di pantai ini, hal pertama yang ada di benak Saya adalah mencicipi bermain airnya. Pasir putihnya lembut, airnya biru kehijauan dan dikelilingi gugusan Pulau Pahawang. Ada permainan banana boat dan pelampung berbentuk donat yang ditarik boat mirip seperti banana boat, tarifnya 30 ribu. Ada beberapa gazebo di Pulau ini, namun Anda harus membayar dengan tarif tertentu. Spot foto yang menarik adalah di dermaganya dengan background birunya air laut dan hijaunya pulau-pulau. Kontur dasar laut pantai Kelagian ini langsung curam, Anda harus berhati-hati apabila mengajak bermain air anak-anak, meskipun ada penjaga yang senantiasa mengingatkan pengunjung agar tetap pada daerah aman, tidak ada salahnya Anda tetap waspada.",4,Positif
 Pulau Kelagian ,Mierlyana_Anggiasari,"Dalam perjalanan kami pulang menuju ke dermaga Ketapang, kami berhenti sebentar di Pualu Kelagian. Di sini airnya jernih dan berwarna biru. Pasirnya putih dan terasa lembut. Masih indah dan asri. Pengunjung banyak yang berleha-leha maupun berfoto-foto dengan latar belakang alam yang indah",4,Positif
 Pulau Kelagian ,Desi L,"Kelagian Sangat Wajib Di kunjungi Bagi Yang suka Pantai. Selain Pasir Putih nya Lembut,Air nya pun Masi Jernih. Selain Kelagian Masi Bnyak Tempat Wisata Yang Keren Di sekeliling Kelagian,Contoh nya; Ada Pantai Pulau Kelagian Kecil,Pantai Kelapa 60. Pasir putih nya pun Lembut Seperti kelagian Besar. Sepot senorkling nya pun Masi Bagus,Karang Karang Nya masi  terjaga keutuhan nya,Ikan Ikan nya pun Beranekaragam.",5,Positif
 Pulau Kelagian ,Mahmud B,Pulau kelagian sangat indah pantainya. Pasirnya putih dan dengan pemandangan indah hanya satu jam dari pelabuhan ketapang meski penginapan disana hanya ada air asin untuk mandi,3,Positif
 Pulau Kelagian ,Duty N,"Kelagian lunik, salah satu pulau yang cantik di gugusan pahawang. Kalo kita menjelajah pulau ini dari sebelahnya ada pasir putih dan di sisi yang lain ada batu2 di dalam air dan spot yang baik untuk berfoto.Di pulau ini ada pendopo, gazebo buat bersantai. Dan banyak warung2 menjual makanan. Satu hal yang harus dikunjungi dan kita bisa juga membuat tenda untuk menginap disini. Keliatan lebih menantang.Mau kesini. Cukup ambil paket keliling pahawang. Jadi hoping island dengan waktu yang cukup dan biaya yang hemat. Anda tertarik.. yuk jalan2.",3,Positif
